Project,Class,WMC,DIT,NOC,CBO,RFC,LCOM,BrCv,MtCv,Cv,MnT,GnT,RsSize,RsLen,MnRsSize,MnRsLen
Apache-commons-vfs,org.apache.commons.vfs2.provider.local.GenericFileNameParser,5,3,0,8,10,8,0.95,1,0.9714285714,769.3,5947.7,6.2,147.8,4.4,9.5
Apache-commons-vfs,org.apache.commons.vfs2.provider.local.LocalFileSystem,4,3,0,11,12,4,0.5,1,0.8,109.7,590630,1.6,15.9,2,10.9
Apache-commons-vfs,org.apache.commons.vfs2.provider.sftp.SftpFileNameParser,3,4,0,3,4,1,0,1,1,104.8,3326.3,1,12.8,2,2
Apache-commons-vfs,org.apache.commons.vfs2.provider.sftp.SftpFileObject,20,2,0,25,84,26,0.0740740741,0.6391304348,0.1985507246,515.8,586694,14.9,150.4,11.7,69.5
Apache-commons-vfs,org.apache.commons.vfs2.provider.sftp.SftpRandomAccessContent,6,3,0,6,16,0,0.4375,0.5454545455,0.4761904762,143.7,587987.2,4.7,27.3,6.6,20.2
Apache-commons-vfs,org.apache.commons.vfs2.provider.sftp.SftpFileSystem,7,3,0,22,35,11,0.2272727273,1,0.3461538462,221.8,588282.1,2.9,29.3,5,22.2
Apache-commons-vfs,org.apache.commons.vfs2.provider.sftp.SftpFileSystemConfigBuilder,26,2,0,9,42,311,0.8136363636,1,0.9108695652,991.8,587846.4,10.8,68,32.3,89.9
Apache-commons-vfs,org.apache.commons.vfs2.provider.sftp.SftpFileProvider,6,5,0,17,23,11,0,1,1,681.3,17268.6,3.4,59,4,9
Apache-commons-vfs,org.apache.commons.vfs2.provider.sftp.TrustEveryoneUserInfo,7,1,0,3,14,1,0,1,1,555,5135.7,1.2,20.2,6,12
Apache-commons-vfs,org.apache.commons.vfs2.provider.sftp.SftpClientFactory,3,1,0,15,50,3,0.3076923077,1,0.3076923077,94.7,307945.4,2,9.8,1,2.8
Apache-commons-vfs,org.apache.commons.vfs2.provider.DefaultURLConnection,8,2,0,4,18,0,0,0.9875,0.9875,405.7,32759.7,6.8,128.7,6.9,16.5
Apache-commons-vfs,org.apache.commons.vfs2.provider.FileContentThreadData,13,1,0,4,20,8,0.9333333333,1,0.9777777778,724.9,292734.3,4.6,49.5,11.9,31.5
Apache-commons-vfs,org.apache.commons.vfs2.events.ChangedEvent,2,3,0,5,4,1,0,1,1,122,14168.6,1.8,22.9,1,2.8
Apache-commons-vfs,org.apache.commons.vfs2.events.CreateEvent,2,3,0,5,4,1,0,1,1,90.2,13615,1.8,22.9,1,2.8
Apache-commons-vfs,org.apache.commons.vfs2.events.DeleteEvent,2,3,0,5,4,1,0,1,1,88,13986.1,1.8,22.9,1,2.8
Apache-commons-vfs,org.apache.commons.vfs2.cache.NullFilesCache,8,3,0,4,10,28,0,1,1,1169.3,11336.9,5.1,106.5,7,17.8
Apache-commons-vfs,org.apache.commons.vfs2.cache.LRUFilesCache,13,3,0,7,36,30,0.4071428571,0.9083333333,0.6227272727,434.6,584964.7,1.7,22.5,7.2,40.3
Apache-commons-vfs,org.apache.commons.vfs2.cache.FileSystemAndNameKey,5,1,0,4,8,2,1,1,1,1308.3,22878,5.8,135,4.9,25.1
Apache-commons-vfs,org.apache.commons.vfs2.cache.SoftRefFilesCache,21,3,1,11,70,104,0.58,1,0.60625,1662.1,591704,4.1,51.9,10.1,65.9
Apache-commons-vfs,org.apache.commons.vfs2.cache.DefaultFilesCache,9,3,0,4,22,30,1,1,1,1611.6,144588.9,3.7,40.5,7,31
Apache-commons-vfs,org.apache.commons.vfs2.cache.WeakRefFilesCache,2,4,0,2,4,1,0,1,1,133.4,14911.8,3.2,52.4,1,2.9
Apache-commons-vfs,org.apache.commons.vfs2.cache.OnCallRefreshFileObject,20,2,0,8,41,190,0,1,1,850.9,25560.8,18.9,281.7,19,45.6
Apache-commons-vfs,org.apache.commons.vfs2.operations.vcs.VcsStatus,5,2,0,4,8,6,0,1,1,179,4459.6,1.6,17.9,1,2
Apache-commons-vfs,org.apache.commons.vfs2.operations.vcs.VcsLogEntry,6,1,0,1,7,5,0,1,1,982.9,13343.3,2.9,53.6,5,16.6
Apache-commons-vfs,org.apache.commons.vfs2.operations.DefaultFileOperations,4,1,0,8,16,0,0,0.25,0.0526315789,49.3,590254.4,1,2,1,1
Apache-commons-vfs,org.apache.commons.vfs2.impl.VirtualFileProvider,3,3,0,13,15,3,0,1,1,190.3,6392.3,3.5,59.8,2,4
Apache-commons-vfs,org.apache.commons.vfs2.impl.URLStreamHandlerProxy,3,2,0,1,19,3,0,1,1,205.4,6790.2,3.9,70,2,4.6
Apache-commons-vfs,org.apache.commons.vfs2.impl.FileTypeMap,4,1,0,6,13,0,0,0.75,0.6,60.8,510297.8,1,6,2,4
Apache-commons-vfs,org.apache.commons.vfs2.impl.DefaultFileSystemManager,56,1,1,32,142,1202,0.8775362319,0.9875,0.8994047619,5096.9,586878.7,40.7,374.8,63,236.1
Apache-commons-vfs,org.apache.commons.vfs2.impl.Resource,8,1,0,5,18,6,1,0.925,0.9333333333,218.1,491960.7,2,19.4,7,34.8
Apache-commons-vfs,org.apache.commons.vfs2.impl.PrivilegedFileReplicator,8,1,0,13,18,0,1,1.2,1,1249,6349.8,7.3,169.7,8.5,27.1
Apache-commons-vfs,org.apache.commons.vfs2.impl.DefaultFileSystemConfigBuilder,6,2,0,6,9,13,0,0.8333333333,0.8333333333,82.1,576492.9,1,5,3,5.6
Apache-commons-vfs,org.apache.commons.vfs2.impl.SynchronizedFileObject,20,2,0,7,40,190,0,1,1,879.5,30961.3,19.1,278.9,19,44.8
Apache-commons-vfs,org.apache.commons.vfs2.impl.DefaultVfsComponentContext,8,1,0,10,15,0,0,1,1,357.5,13235.2,6.8,109.7,7,21.9
Apache-commons-vfs,org.apache.commons.vfs2.impl.DefaultProviderConfiguration,2,2,0,1,3,1,0,1,1,100.2,2392.8,1.4,12.3,1,2
Apache-commons-vfs,org.apache.commons.vfs2.impl.DefaultFileContentInfo,3,1,0,4,4,0,0,1,1,164.4,2591.9,1,15,2,4
Apache-commons-vfs,org.apache.commons.vfs2.impl.VirtualFileSystem,6,3,0,12,33,0,0.9,0.9833333333,0.9142857143,667.7,411246.9,3.1,44.9,5.3,44.4
Apache-commons-vfs,org.apache.commons.vfs2.impl.DecoratedFileObject,31,1,2,12,61,0,0,1,1,2073.6,46666.1,27.6,406.1,29.6,73.3
Apache-commons-vfs,org.apache.commons.vfs2.impl.ProviderConfiguration,8,1,1,1,11,14,0,1,1,712.6,2288,1.7,27.8,7,14
Apache-commons-vfs,org.apache.commons.vfs2.impl.DefaultFileMonitor,18,1,0,11,48,93,0.1479166667,0.8333333333,0.2345794393,62568,592210.9,5.9,99.4,13,44.2
Apache-commons-vfs,org.apache.commons.vfs2.impl.VirtualFileName,3,2,0,4,6,3,0,1,1,222.1,8609,1.3,25.8,2,6.1
Apache-commons-vfs,org.apache.commons.vfs2.impl.DefaultFileReplicator,15,2,0,15,49,45,0.9166666667,1,0.9583333333,254.8,589521.8,3.6,20.8,7,19.8
Apache-commons-vfs,org.apache.commons.vfs2.impl.FileContentInfoFilenameFactory,2,1,0,7,9,1,0.5,1,0.6666666667,82.4,589180,1,12.6,1,7.6
Apache-commons-vfs,org.apache.commons.vfs2.FileUtil,4,1,0,4,14,6,0,0.3333333333,0.1428571429,49.9,589488.9,3,7,1,1
Apache-commons-vfs,org.apache.commons.vfs2.CacheStrategy,6,2,0,4,9,7,0,1,1,203.3,2866.8,2.3,25.2,2,4
Apache-commons-vfs,org.apache.commons.vfs2.FileType,9,2,0,51,12,22,0,1,1,615,3007.5,2.4,42.2,5,10
Apache-commons-vfs,org.apache.commons.vfs2.UserAuthenticationData,5,1,0,12,15,0,0.7363636364,1,0.7928571429,347.5,276502.5,4.2,25.7,9.6,26.2
Apache-commons-vfs,org.apache.commons.vfs2.Capability,4,2,0,21,7,4,0,0,1,227,161,6.7,124.7,0,0
Apache-commons-vfs,org.apache.commons.vfs2.auth.StaticUserAuthenticator,9,1,0,4,21,6,1,1,1,3001.2,14504.3,7.8,202.3,15.8,40
Apache-commons-vfs,org.apache.commons.vfs2.tasks.MoveTask,3,6,0,8,19,1,0.25,1,0.4,63.5,575478.5,2,8,2,5
Apache-commons-vfs,org.apache.commons.vfs2.tasks.VfsTask,3,3,4,14,14,1,0.3,0.1,0.2625,150.9,575265.1,1,12.5,1.1,7.6
Apache-commons-vfs,org.apache.commons.vfs2.tasks.ShowFileTask,7,4,0,6,35,15,0.44375,0.6714285714,0.5428571429,20419,545944.5,1.8,17.3,2.5,9.6
Apache-commons-vfs,org.apache.commons.vfs2.tasks.DeleteTask,5,4,0,6,20,4,0.9375,1,0.95,214.6,593323.8,4,18,4,16.4
Apache-commons-vfs,org.apache.commons.vfs2.tasks.SyncTask,3,6,0,2,9,3,0,1,1,390.3,5842.3,5.7,119.4,2,4
Apache-commons-vfs,org.apache.commons.vfs2.tasks.MkdirTask,3,4,0,5,11,1,1,1,1,366.7,7550,5.4,108.4,2,5
Apache-commons-vfs,org.apache.commons.vfs2.VfsLog,11,1,0,9,22,55,1,1,1,3805.7,16980.1,9,212.5,30,52.1
Apache-commons-vfs,org.apache.commons.vfs2.AllFileSelector,3,1,0,3,4,3,0,1,1,202.1,2330.1,1.2,16.9,2,4
Apache-commons-vfs,org.apache.commons.vfs2.FileFilterSelector,4,2,0,4,9,4,0.25,0.75,0.5,66.1,596539.2,3,9,1,2
Apache-commons-vfs,org.apache.commons.vfs2.FileChangeEvent,2,1,1,8,3,0,0,1,1,101,7134.3,1.3,12.2,1,2
Apache-commons-proxy,org.apache.commons.proxy.provider.ConstantProvider,2,1,1,2,3,0,0,1,1,88.9,2090.7,1.2,9,1,2.7
Apache-commons-proxy,org.apache.commons.proxy.provider.remoting.JaxRpcProvider,14,1,0,2,25,71,0.125,0.7857142857,0.4285714286,1301.4,599497.4,2.3,15.3,9.1,23.5
Apache-commons-proxy,org.apache.commons.proxy.provider.remoting.SessionBeanProvider,3,1,0,3,16,0,1,1,1,332.9,6245.6,3.1,46.5,2,7
Apache-commons-proxy,org.apache.commons.proxy.provider.remoting.RmiProvider,11,1,0,2,20,0,1,1,1,855.5,3590.1,3.8,68.5,5.4,10.4
Apache-commons-proxy,org.apache.commons.proxy.provider.remoting.HessianProvider,5,1,0,3,9,0,0,1,1,446.9,3007,2.2,28.9,3.7,9.2
Apache-commons-proxy,org.apache.commons.proxy.provider.remoting.BurlapProvider,5,1,0,3,9,0,0,1,1,375,3139.3,2.2,28.9,3.9,9.4
Apache-commons-proxy,org.apache.commons.proxy.provider.CloningProvider,3,1,0,3,13,0,1,1,1,352.3,7445.6,1.1,19.6,1,4.1
Apache-commons-proxy,org.apache.commons.proxy.provider.BeanProvider,4,1,0,2,12,0,1,1,1,342.5,2059.1,1.6,20.8,3,8
Apache-commons-proxy,org.apache.commons.proxy.provider.NullProvider,1,2,0,1,2,0,0,1,1,79.8,1756.9,1.2,11.4,1,1
Apache-commons-proxy,org.apache.commons.proxy.provider.ProviderDecorator,2,1,1,2,4,0,0,1,1,99.5,7025.6,1.1,10.6,1,3.1
Apache-commons-proxy,org.apache.commons.proxy.invoker.DuckTypingInvoker,2,1,0,2,17,0,0,0.5,0.3333333333,60.8,595436,1,5,1,1.7
Apache-commons-proxy,org.apache.commons.proxy.invoker.InvocationHandlerAdapter,2,1,0,1,4,0,0,1,1,134.7,4182.3,1.2,25.6,1,3.6
Apache-commons-proxy,org.apache.commons.proxy.invoker.NullInvoker,3,1,0,2,16,1,0,0.5,0.3333333333,44.7,315629.6,1,4,1,1
Apache-commons-proxy,org.apache.commons.proxy.invoker.XmlRpcInvoker,3,1,0,4,12,1,0,0.3333333333,0.2,57.7,597621.2,1,6.3,1,1.5
Apache-commons-proxy,org.apache.commons.proxy.factory.util.ProxyClassCache,4,1,0,2,16,2,0.6,1,0.6363636364,73.2,292823.3,2,15,1.5,8.9
Apache-commons-proxy,org.apache.commons.proxy.factory.util.MethodSignature,3,1,0,1,12,0,0,0.3333333333,0.0833333333,43.1,596767.5,1,2,1,1
Apache-commons-proxy,org.apache.commons.proxy.factory.javassist.JavassistUtils,8,1,0,13,29,22,0.875,1,0.9166666667,678.4,166680.3,5.5,120.1,4.4,18.8
Apache-commons-proxy,org.apache.commons.proxy.interceptor.LoggingInterceptor,7,1,0,4,24,0,0.125,0.2857142857,0.15,69.5,539324,2,11,2,7
Apache-commons-proxy,org.apache.commons.proxy.interceptor.filter.PatternFilter,4,1,0,1,7,2,0,1,1,200.7,3677.3,1.4,22.6,2,3
Apache-commons-proxy,org.apache.commons.proxy.interceptor.filter.SimpleFilter,3,1,0,1,9,0,0,1,1,236.6,2289.9,1.2,30.1,2,4
Apache-commons-proxy,org.apache.commons.proxy.interceptor.filter.ReturnTypeFilter,3,1,0,1,9,1,0,1,1,358.8,2553,1.7,35.6,1.4,3.8
Apache-commons-proxy,org.apache.commons.proxy.interceptor.SerializingInterceptor,3,1,0,2,23,3,0,0.3333333333,0.25,34.4,522294.9,1,3,1,1
Apache-commons-proxy,org.apache.commons.proxy.interceptor.FilteredInterceptor,2,1,0,3,7,0,0,0.5,0.3333333333,46.7,599193.3,1,5,1,2.5
Apache-commons-proxy,org.apache.commons.proxy.interceptor.InterceptorChain,6,1,0,5,13,13,0.5,0.7142857143,0.6363636364,98.9,599875,1,8.4,1.9,8.7
Apache-commons-proxy,org.apache.commons.proxy.interceptor.ExecutorInterceptor,2,1,0,4,13,0,0,0.25,0.1111111111,64.1,602419.7,1,4,1,1.3
Apache-commons-proxy,org.apache.commons.proxy.interceptor.MethodInterceptorAdapter,2,1,0,5,5,0,0,0.375,0.375,44.2,454071.9,1,4,1,2
Apache-commons-cli,org.apache.commons.cli.Option,42,1,0,12,68,617,0.9361111111,1,0.9520833333,1424.5,396391.8,11.9,108.1,43.9,106.2
Apache-commons-cli,org.apache.commons.cli.BasicParser,2,2,0,2,3,1,0,1,1,111.5,1512.5,1.2,24.6,1,3.9
Apache-commons-cli,org.apache.commons.cli.PatternOptionBuilder,6,1,0,4,18,13,0.8421052632,1,0.8434782609,363.7,490075.2,13.2,56.7,29.1,29.1
Apache-commons-cli,org.apache.commons.cli.GnuParser,2,2,0,3,14,1,0.925,1,0.9285714286,194.7,225698.9,3,32.3,3.8,26
Apache-commons-cli,org.apache.commons.cli.Options,13,1,0,10,44,28,0.90625,1,0.94,428.8,188203,3.1,32.9,12.4,35.9
Apache-commons-cli,org.apache.commons.cli.Util,3,1,0,4,8,3,1,1,1,632.5,1605.1,7.8,149.2,7,7.2
Apache-commons-cli,org.apache.commons.cli.OptionValidator,4,1,0,1,14,6,1,1,1,206.9,28102.1,4.9,39.2,9,9
Apache-commons-cli,org.apache.commons.cli.OptionBuilder,21,1,0,2,32,0,0.775,1,1,1072.5,1186.3,7.3,120.4,15.7,21.1
Apache-commons-cli,org.apache.commons.cli.PosixParser,7,2,0,3,31,0,0.9181818182,1,0.9217391304,439.8,271584.2,6,69.9,8.5,63.7
Apache-commons-cli,org.apache.commons.cli.OptionGroup,9,1,0,5,26,20,1,1,1,1096.2,2986.5,6.7,143,6,21
Apache-commons-cli,org.apache.commons.cli.CommandLine,20,1,0,6,50,122,0.953125,1.0526315789,0.9666666667,584.7,163759.2,2.6,32.5,16.7,53.3
Apache-commons-cli,org.apache.commons.cli.HelpFormatter,39,1,0,5,85,617,0.8571428571,1.02,0.8873239437,3939.8,600251.2,13.4,180,31.3,93.4
Apache-commons-chain,org.apache.commons.chain.web.faces.FacesSetLocaleCommand,2,2,0,2,6,1,0,1,1,96.2,6998.9,1.2,11.1,1,3.5
Apache-commons-chain,org.apache.commons.chain.web.faces.FacesGetLocaleCommand,2,2,0,2,6,1,0,1,1,97.8,8956.7,1.2,11.1,1,3.3
Apache-commons-chain,org.apache.commons.chain.web.faces.FacesWebContext,14,5,0,1,25,0,0,1,1,750.3,8836.2,10.4,197.4,11.7,22.7
Apache-commons-chain,org.apache.commons.chain.web.ChainListener,7,1,0,8,57,21,0.0588235294,0.4,0.0857142857,128.3,593753.9,3,19,1,2
Apache-commons-chain,org.apache.commons.chain.web.servlet.ServletParamValuesMap,16,1,0,2,35,48,0.2,0.625,0.4285714286,161.1,596898,12.7,42.3,8.7,19.1
Apache-commons-chain,org.apache.commons.chain.web.servlet.ServletHeaderValuesMap,16,1,0,2,38,48,0.15625,0.6875,0.3076923077,187,597403.2,12.4,44,9.4,20.2
Apache-commons-chain,org.apache.commons.chain.web.servlet.ServletApplicationScopeMap,16,1,0,2,38,0,0.3464285714,0.59375,0.4454545455,202.8,598824.3,10.9,43.4,8.4,21.3
Apache-commons-chain,org.apache.commons.chain.web.servlet.ServletCookieMap,16,1,0,2,30,48,0,0.4375,0.1707317073,148.3,597769.7,12,38.9,6,12.8
Apache-commons-chain,org.apache.commons.chain.web.servlet.ServletHeaderMap,16,1,0,2,34,48,0.2,0.625,0.4285714286,175.9,597061.9,12.7,42.3,8.7,19.1
Apache-commons-chain,org.apache.commons.chain.web.servlet.ServletParamMap,16,1,0,2,34,48,0.2,0.625,0.4285714286,173.4,596987,12.7,42.3,8.7,19.1
Apache-commons-chain,org.apache.commons.chain.web.servlet.ServletSetLocaleCommand,2,2,0,2,5,1,0,1,1,101.9,7404,1,9.1,1,3.9
Apache-commons-chain,org.apache.commons.chain.web.servlet.PathInfoMapper,5,2,0,5,11,4,0.325,1.0666666667,0.46,70.1,597121,2.7,9.5,1.3,4.6
Apache-commons-chain,org.apache.commons.chain.web.servlet.ServletGetLocaleCommand,2,2,0,2,5,1,0,1,1,86.4,9337.7,1.1,9.7,1,2.9
Apache-commons-chain,org.apache.commons.chain.web.servlet.ServletWebContext,16,5,0,14,26,0,0.5,1,0.5813953488,197.4,596681,1.2,8.1,3,5
Apache-commons-chain,org.apache.commons.chain.web.servlet.ServletInitParamMap,16,1,0,2,34,48,0.2,0.625,0.4285714286,169.3,597509.9,12.9,44.7,8.9,20.6
Apache-commons-chain,org.apache.commons.chain.web.servlet.ServletPathMapper,5,2,0,5,11,4,0.325,1.0666666667,0.46,66.6,597100.2,2.7,9.5,1.3,4.6
Apache-commons-chain,org.apache.commons.chain.web.servlet.ServletSessionScopeMap,17,1,0,2,41,0,0.0166666667,0.1176470588,0.0327868852,96.1,597579.5,2,4,1,1
Apache-commons-chain,org.apache.commons.chain.web.servlet.RequestParameterMapper,7,2,0,5,12,9,0.65,1.06,0.8833333333,92.9,542425.6,3,12.1,3.3,9.4
Apache-commons-chain,org.apache.commons.chain.web.servlet.ChainProcessor,4,4,0,6,19,0,0,0.5,0.2,74.6,596275.8,3,8,1,2
Apache-commons-chain,org.apache.commons.chain.web.ChainServlet,5,3,1,9,38,10,0.0555555556,0.75,0.15,110.2,595154.8,3,19.6,2,4
Apache-commons-chain,org.apache.commons.chain.web.ChainResources,7,1,0,6,35,9,0.6875,1,0.696969697,211.7,594121.2,5,25.4,9.1,15.6
Apache-commons-chain,org.apache.commons.chain.web.portlet.PortletSessionScopeMap,17,1,0,2,42,0,0.0166666667,0.1176470588,0.0327868852,109.1,598325.8,2,4,1,1
Apache-commons-chain,org.apache.commons.chain.web.portlet.PortletInitParamMap,16,1,0,2,34,48,0.2,0.625,0.4285714286,176.1,596941.1,12.9,44.7,8.9,20.8
Apache-commons-chain,org.apache.commons.chain.web.portlet.PortletParamValuesMap,16,1,0,2,35,48,0.2,0.625,0.4285714286,175.1,597284.8,12.9,44.7,8.9,20.8
Apache-commons-chain,org.apache.commons.chain.web.portlet.PortletParamMap,16,1,0,2,34,48,0.2,0.625,0.4285714286,157.6,597402.6,12.9,44.7,8.9,20.7
Apache-commons-chain,org.apache.commons.chain.web.portlet.PortletGetLocaleCommand,2,2,0,2,5,1,0,1,1,114.2,8974.8,1.2,11.1,1,3.3
Apache-commons-chain,org.apache.commons.chain.web.portlet.PortletRequestScopeMap,16,1,0,2,38,0,0.35,0.59375,0.4484848485,235.3,598469.4,10.7,43.3,8.2,21.3
Apache-commons-chain,org.apache.commons.chain.web.portlet.PortletSetLocaleCommand,2,2,0,2,3,1,0,1,1,95.3,7595.4,1,8,1,3.7
Apache-commons-chain,org.apache.commons.chain.web.portlet.PortletWebContext,16,5,0,7,23,0,0.5,1,0.6,143.2,312151.4,1,8,3,5
Apache-commons-chain,org.apache.commons.chain.config.ConfigParser,8,1,0,7,19,12,0.8333333333,1,0.9090909091,176.8,594047.5,1.6,9.7,4.7,12.4
Apache-commons-chain,org.apache.commons.chain.config.ConfigCatalogRule,2,2,0,5,13,0,0.5,1,0.5714285714,72.8,430073.5,2,9,2,7
Apache-commons-chain,org.apache.commons.chain.config.ConfigRuleSet,18,2,0,7,28,95,0,1,1,2300.4,4093.5,4,80.4,14.2,28.8
Apache-commons-chain,org.apache.commons.chain.config.ConfigRegisterRule,2,2,0,7,7,0,0.45,1,0.4923076923,246.4,365912.2,1.7,19.6,3,20.7
Apache-commons-chain,org.apache.commons.chain.config.ConfigDefineRule,2,2,0,4,11,0,0,1,1,156.9,3742.7,1.5,19.3,1,2.9
Apache-commons-chain,org.apache.commons.chain.impl.CatalogBase,6,1,0,4,22,0,1,1,1,1091.1,5400.2,2.3,45.3,3.1,12.7
Apache-commons-chain,org.apache.commons.chain.impl.ContextBase,24,3,1,8,69,200,0.1925531915,0.5434782609,0.2467213115,3658.7,515740.9,2.2,17.4,8,22.2
Apache-commons-chain,org.apache.commons.chain.impl.ChainBase,7,1,0,4,16,0,0.8333333333,1,0.8484848485,413.5,504189.1,6.2,30,7.3,26.5
Apache-commons-chain,org.apache.commons.chain.impl.CatalogFactoryBase,6,2,0,2,12,0,0,1,1,450,5132.7,2.2,25.3,5,11.2
Apache-commons-chain,org.apache.commons.chain.generic.CopyCommand,8,1,0,2,12,4,1,1,1,995.3,4395.3,2.5,35.9,5,13.2
Apache-commons-chain,org.apache.commons.chain.generic.LookupCommand,21,1,4,9,33,156,0.7892857143,0.9761904762,0.8659090909,3905.6,588487.3,8.5,74.9,14.2,72.5
Apache-commons-chain,org.apache.commons.chain.generic.DispatchLookupCommand,12,2,0,5,32,38,0.2611111111,0.91,0.4884615385,199.4,519070.1,3.2,19.5,5.4,19.8
Apache-commons-chain,org.apache.commons.chain.generic.RemoveCommand,4,1,0,2,6,0,0,1,1,231.4,4679.9,1.2,16.2,2,5.2
Apache-commons-collections,org.apache.commons.collections4.EnumerationUtils,3,1,0,2,11,3,1,1,1,196.4,3966.4,1.6,23.1,2,4.3
Apache-commons-collections,org.apache.commons.collections4.FactoryUtils,7,1,0,5,12,21,0,1,1,908.2,3720.4,5,85.6,6,9.3
Apache-commons-collections,org.apache.commons.collections4.iterators.EmptyListIterator,14,2,0,3,25,87,0,1,1,223.1,3442.1,1.2,10.9,3,3
Apache-commons-collections,org.apache.commons.collections4.iterators.SingletonListIterator,11,1,0,2,15,0,0.9678571429,1,0.9709677419,777,479849.5,8.7,61,20.1,71.4
Apache-commons-collections,org.apache.commons.collections4.iterators.ReverseListIterator,11,1,0,1,24,0,1,1,1,605.5,47942.2,7.5,70.7,11.9,43.6
Apache-commons-collections,org.apache.commons.collections4.iterators.NodeListIterator,6,1,0,1,12,3,0.8333333333,1,0.8461538462,257.3,595986.8,4.1,15.9,7.6,20.2
Apache-commons-collections,org.apache.commons.collections4.iterators.AbstractOrderedMapIteratorDecorator,10,1,0,1,20,0,1,1,1,801.8,12189.3,7.4,120.1,10,28.7
Apache-commons-collections,org.apache.commons.collections4.iterators.PermutationIterator,5,1,0,1,20,4,0.9529411765,1,0.9542857143,630.9,584510.2,3.1,24.6,4.8,30.6
Apache-commons-collections,org.apache.commons.collections4.iterators.ArrayListIterator,11,2,0,3,21,0,0.2375,0.2727272727,0.2466666667,148.6,590528.2,4.1,18.2,2.4,8.2
Apache-commons-collections,org.apache.commons.collections4.iterators.EmptyOrderedIterator,13,2,0,5,24,76,0,1,1,110.1,3586.4,1.1,6.1,2,2
Apache-commons-collections,org.apache.commons.collections4.iterators.EmptyIterator,14,2,0,12,25,87,0,1,1,261.5,3804.5,1.2,10.9,3,3
Apache-commons-collections,org.apache.commons.collections4.iterators.AbstractListIteratorDecorator,11,1,4,4,22,0,0.5,0.0909090909,0.0833333333,74.6,597186.2,2,4,1,1
Apache-commons-collections,org.apache.commons.collections4.keyvalue.DefaultMapEntry,3,3,0,4,8,3,0,0.9666666667,0.9666666667,345.1,8723.5,2.1,43,2,5.6
Apache-commons-collections,org.apache.commons.collections4.keyvalue.MultiKey,14,1,0,2,23,47,0.9166666667,0.9285714286,0.9130434783,423.1,396260.5,2.3,16,7,18.8
Apache-commons-collections,org.apache.commons.collections4.list.NodeCachingLinkedList,14,2,0,2,26,35,0.9666666667,0.85,0.875,375.3,597417.3,3.6,20.6,5.3,18.1
Apache-commons-collections,org.apache.commons.collections4.comparators.ReverseComparator,5,1,0,1,12,0,1,1,1,1148.7,4008.2,4.3,76.3,5.6,13.9
Apache-commons-collections,org.apache.commons.collections4.comparators.NullComparator,7,1,0,1,14,9,1,1,1,2173.4,12128.9,7.9,138.2,12.9,35.2
Apache-commons-collections,org.apache.commons.collections4.comparators.ComparatorChain,18,1,0,1,40,37,0.8047619048,1,0.8423076923,2273.4,596116,8.3,67.2,18.9,68
Apache-commons-collections,org.apache.commons.collections4.comparators.BooleanComparator,11,1,0,1,14,25,1,1,1,2626.5,2659.3,7.1,131.8,10.4,23.8
Apache-commons-collections,org.apache.commons.collections4.functors.NotNullPredicate,5,1,0,2,6,4,0,0.3333333333,0.25,46.8,536012.4,1,1,1,1
Apache-commons-collections,org.apache.commons.collections4.functors.DefaultEquator,6,1,0,3,9,9,1,0.75,0.9,222,467918.2,1.5,10.4,5,11.6
Apache-commons-collections,org.apache.commons.collections4.functors.NullPredicate,5,1,0,4,6,4,0,0.3333333333,0.25,48.5,538890.8,1,1,1,1
Apache-commons-collections,org.apache.commons.collections4.functors.ExceptionClosure,5,1,0,3,7,4,0,0.3333333333,0.3333333333,43.7,529865.3,1,1,1,1
Apache-commons-collections,org.apache.commons.collections4.functors.TruePredicate,5,1,0,5,6,4,0,0.3333333333,0.3333333333,42.3,535779.4,1,1,1,1
Apache-commons-collections,org.apache.commons.collections4.functors.PrototypeFactory,2,1,0,8,11,1,0.4,0.5,0.3636363636,108.7,596111.8,1.4,5.9,2.9,4.9
Apache-commons-collections,org.apache.commons.collections4.functors.ExceptionFactory,5,1,0,3,7,4,0,0.3333333333,0.3333333333,48.5,522868,1,1,1,1
Apache-commons-collections,org.apache.commons.collections4.functors.NOPClosure,5,1,0,7,6,4,0,0.3333333333,0.3333333333,46.3,540244.6,1,1,1,1
Apache-commons-collections,org.apache.commons.collections4.functors.ExceptionPredicate,5,1,0,3,7,4,0,0.3333333333,0.3333333333,41.9,558019,1,1,1,1
Apache-commons-collections,org.apache.commons.collections4.functors.FalsePredicate,5,1,0,4,6,4,0,0.3333333333,0.3333333333,46.4,540044.2,1,1,1,1
Apache-commons-collections,org.apache.commons.collections4.functors.ConstantFactory,5,1,0,3,6,2,1,1,1,591.9,4090.9,4.6,84.5,4,7.4
Apache-commons-collections,org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer,12,2,0,2,20,66,1,1,1,1556.7,91822.1,9.6,143.5,17.2,34.4
Apache-commons-collections,org.apache.commons.collections4.sequence.EditScript,7,1,0,7,14,0,1,1,1,1372.1,3884,3.2,54.8,5.6,16.7
Apache-commons-collections,org.apache.commons.collections4.sequence.DeleteCommand,2,2,0,4,5,1,0,1,1,187.4,5832.8,1.3,16.3,1,3
Apache-commons-collections,org.apache.commons.collections4.sequence.InsertCommand,2,2,0,4,5,1,0,1,1,173.5,5323.6,1.3,16.3,1,3
